pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
alpha_0167,Volume 1,443,,Concupiscence,Concupiscence,C,,,<a href='/digital-beehive/num1/num_0119/'>115 [Desire]</a>|<a href='/digital-beehive/alpha1/alpha_0012/'>Affections</a>,,<a href='/digital-beehive/index1/index_0777/'>concupiscence</a>,#item-1688d9123,,Entry: Concupiscence|Topic: Concupiscence|Xref: 115 [Desire]|Xref: Affections|Index: concupiscence|#item-1688d9123,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/403,3233,3086,461/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499700641626,144313233,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/403,3233,600,180/250,/0/default.jpg",Concupiscence,<a href='/digital-beehive/toc/toc1_433/'>Full Page</a>,"The point of reference for ""Desire"" is not entirely clear. We linked to 115 [Desire], which is the first relevant entry in the numerical section of the Alvearium.",
alpha_0168,Volume 1,443,,Condemnation,Condemnation,C,,,<a href='/digital-beehive/alpha3/alpha_0497/'>Judgment</a>|<a href='/digital-beehive/alpha2/alpha_0413/'>Hell</a>|<a href='/digital-beehive/num8/num_2751/'>1817 [Damnation]</a>,,<a href='/digital-beehive/index1/index_0778/'>condemnation</a>,#item-32151da3d,,Entry: Condemnation|Topic: Condemnation|Xref: Judgment|Xref: Hell|Xref: 1817 [Damnation]|Index: condemnation|#item-32151da3d,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/361,3645,3145,399/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499700691674,144313645,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/361,3645,600,180/250,/0/default.jpg",Condemnation,<a href='/digital-beehive/toc/toc1_433/'>Full Page</a>,,
alpha_0169,Volume 1,443,,Condition,Condition|Conditionally,C,,,,,<a href='/digital-beehive/index1/index_0781/'>condition</a>,#item-55a589dec,,Entry: Condition|Topic: Condition|Topic: Conditionally|Index: condition|#item-55a589dec,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/309,3962,3145,564/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499700729625,144313962,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/309,3962,600,180/250,/0/default.jpg",Condition,<a href='/digital-beehive/toc/toc1_433/'>Full Page</a>,,
alpha_0170,Volume 1,443,,Confession,Confession,C,,,<a href='/digital-beehive/alpha1/alpha_0229/'>Deprecation</a>|<a href='/digital-beehive/num5/num_1401/'>1046 [Confess]</a>|<a href='/digital-beehive/num8/num_2913/'>1981 [Confession]</a>,,<a href='/digital-beehive/index1/index_0784/'>confession</a>,#item-3edc47b2d,,Entry: Confession|Topic: Confession|Xref: Deprecation|Xref: 1046 [Confess]|Xref: 1981 [Confession]|Index: confession|#item-3edc47b2d,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/370,4448,3124,633/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499700751150,144314448,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0442/370,4448,600,180/250,/0/default.jpg",Confession,<a href='/digital-beehive/toc/toc1_433/'>Full Page</a>,,
alpha_0171,Volume 1,444,,Auricular Confession,Auricular Confession,C,,,<a href='/digital-beehive/num4/num_1258/'>940 [Auricular Confession]</a>,,<a href='/digital-beehive/index1/index_0785/'>confession auricular</a>,#item-b300239ec,,Entry: Auricular Confession|Topic: Auricular Confession|Xref: 940 [Auricular Confession]|Index: confession auricular|#item-b300239ec,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/796,199,3069,507/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499707467630,144410199,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/796,199,600,180/250,/0/default.jpg",Auricular Confession,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0172,Volume 1,444,,Conscience,Conscience,C,,,<a href='/digital-beehive/num1/num_0145/'>140 [Conscience]</a>,,<a href='/digital-beehive/index1/index_0801/'>conscience</a>,#item-2d10e0793,,Entry: Conscience|Topic: Conscience|Xref: 140 [Conscience]|Index: conscience|#item-2d10e0793,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/757,550,3120,882/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499707493880,144410550,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/757,550,600,180/250,/0/default.jpg",Conscience,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0173,Volume 1,444,,Consequence,Consequence,C,,,<a href='/digital-beehive/num6/num_2115/'>1447 [Consequence]</a>,,<a href='/digital-beehive/index1/index_0805/'>consequence</a>,#item-b4594761a,,Entry: Consequence|Topic: Consequence|Xref: 1447 [Consequence]|Index: consequence|#item-b4594761a,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/788,1357,3077,498/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1563827414317,144411357,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/788,1357,600,180/250,/0/default.jpg",Consequence,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0174,Volume 1,444,,Considerateness,Considerateness,C,,,<a href='/digital-beehive/alpha1/alpha_0134/'>Caution</a>|<a href='/digital-beehive/alpha1/alpha_0224/'>deliberation</a>|<a href='/digital-beehive/alpha3/alpha_0470/'>Inconsiderancy</a>|751 [PAGE_MISSING],,<a href='/digital-beehive/index1/index_0809/'>considerateness</a>,#item-37fe5c058,,Entry: Considerateness|Topic: Considerateness|Xref: Caution|Xref: deliberation|Xref: Inconsiderancy|Xref: 751 [PAGE_MISSING]|Index: considerateness|#item-37fe5c058,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/765,1761,3094,535/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1563827540419,144411761,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/765,1761,600,180/250,/0/default.jpg",Considerateness,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0175,Volume 1,444,,Constancy,Constancy,C,,,<a href='/digital-beehive/alpha5/alpha_1013/'>Unstableness</a>|<a href='/digital-beehive/num5/num_1505/'>1112 [Constancy of mind]</a>,,<a href='/digital-beehive/index1/index_0813/'>constancy</a>,#item-34711b714,,Entry: Constancy|Topic: Constancy|Xref: Unstableness|Xref: 1112 [Constancy of mind]|Index: constancy|#item-34711b714,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/831,2223,2999,616/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499708447294,144412223,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/831,2223,600,180/250,/0/default.jpg",Constancy,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0176,Volume 1,444,,Contempt,Contempt,C,,,<a href='/digital-beehive/alpha1/alpha_0230/'>Derision</a>|<a href='/digital-beehive/num2/num_0585/'>470 [Disregard]</a>|<a href='/digital-beehive/num2/num_0302/'>269 [Contempt]</a>,,<a href='/digital-beehive/index1/index_0820/'>contempt</a>,#item-05f1df571,,Entry: Contempt|Topic: Contempt|Xref: Derision|Xref: 470 [Disregard]|Xref: 269 [Contempt]|Index: contempt|#item-05f1df571,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/790,2776,3063,568/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499784729323,144412776,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/790,2776,600,180/250,/0/default.jpg",Contempt,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,"The point of reference for ""Disregard"" is not entirely clear. We linked to 470 [Disregard], which is the first relevant entry in the numerical section of the Alvearium.",
alpha_0177,Volume 1,444,,Contentment,Contentment|Contentedness,C,,,<a href='/digital-beehive/alpha1/alpha_0242/'>Discont</a>|<a href='/digital-beehive/alpha2/alpha_0292/'>Equanimity</a>|<a href='/digital-beehive/num6/num_1818/'>1301 [easy in living]</a>|<a href='/digital-beehive/alpha4/alpha_0800/'>Resignation</a>|<a href='/digital-beehive/num2/num_0343/'>302 [Contentment]</a>,,<a href='/digital-beehive/index1/index_0823/'>contentmt</a>,#item-5f770ccf9,,Entry: Contentment|Topic: Contentment|Topic: Contentedness|Xref: Discont|Xref: Equanimity|Xref: 1301 [easy in living]|Xref: Resignation|Xref: 302 [Contentment]|Index: contentmt|#item-5f770ccf9,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/841,3264,3012,790/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499784853276,144413264,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/841,3264,600,180/250,/0/default.jpg",Contentment,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,"The point of reference for ""easy in living"" is unclear.",
alpha_0178,Volume 1,444,,Continency,Continency,C,,,<a href='/digital-beehive/alpha3/alpha_0471/'>Incontinence</a>,,<a href='/digital-beehive/index1/index_0825/'>continency</a>,#item-7842cd78e,,Entry: Continency|Topic: Continency|Xref: Incontinence|Index: continency|#item-7842cd78e,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/804,3944,3045,499/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499784892066,144413944,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/804,3944,600,180/250,/0/default.jpg",Continency,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0179,Volume 1,444,,Contradiction,Contradiction,C,,,<a href='/digital-beehive/num1/num_0212/'>201 [Taverns]</a>|<a href='/digital-beehive/num4/num_1171/'>901 [Contradiction]</a>,,<a href='/digital-beehive/index1/index_0828/'>contradiction</a>,#item-ecfae9f9c,,Entry: Contradiction|Topic: Contradiction|Xref: 201 [Taverns]|Xref: 901 [Contradiction]|Index: contradiction|#item-ecfae9f9c,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/780,4393,3061,667/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499784916861,144414393,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0443/780,4393,600,180/250,/0/default.jpg",Contradiction,<a href='/digital-beehive/toc/toc1_434/'>Full Page</a>,,
alpha_0180,Volume 1,445,,Conversion,Conversion,C,,,<a href='/digital-beehive/num7/num_2358/'>1572 [Conversion]</a>,,<a href='/digital-beehive/index1/index_0837/'>conversion</a>,#item-bc1aed1e3,,Entry: Conversion|Topic: Conversion|Xref: 1572 [Conversion]|Index: conversion|#item-bc1aed1e3,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/297,228,3189,581/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1563906183270,144510228,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/297,228,600,180/250,/0/default.jpg",Conversion,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0181,Volume 1,445,,Cookery,Cookery,C,,,<a href='/digital-beehive/num1/num_0254/'>236 [Cookery]</a>|<a href='/digital-beehive/num3/num_1001/'>696 [Dainty meats]</a>,,<a href='/digital-beehive/index1/index_0840/'>cookery</a>,#item-65367d05f,,Entry: Cookery|Topic: Cookery|Xref: 236 [Cookery]|Xref: 696 [Dainty meats]|Index: cookery|#item-65367d05f,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/267,704,3204,318/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499784973605,144510704,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/267,704,600,180/250,/0/default.jpg",Cookery,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,"The point of reference for ""Dainty meats"" is not entirely clear. We linked to 696 [Danity meats], which is the first relevant entry in the numerical section of the Alvearium.",
alpha_0182,Volume 1,445,,Covenant,Covenant,C,,,<a href='/digital-beehive/alpha5/alpha_0951/'>Old Testamt</a>|<a href='/digital-beehive/alpha5/alpha_0952/'>New Testamt</a>,,<a href='/digital-beehive/index1/index_0866/'>covenant</a>,#item-4506d1ee4,,Entry: Covenant|Topic: Covenant|Xref: Old Testamt|Xref: New Testamt|Index: covenant|#item-4506d1ee4,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/341,936,3065,236/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1563906423848,144510936,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/341,936,600,180/250,/0/default.jpg",Covenant,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,"The cross-reference ""(: old & new :) Testament"" points to two separate entries. There is currently no protocol for linking a single cross-reference to two different places.",
alpha_0183,Volume 1,445,,Covetousness,Covetousness,C,,,"<a href='/digital-beehive/num1/num_0106/'>103 [Sordidness]</a>|727 [[PAGE_MISSING], Miser]|<a href='/digital-beehive/num1/num_0199/'>190 [Covetousness]</a>",,<a href='/digital-beehive/index1/index_0868/'>covetousness</a>,#item-036e87c27,,"Entry: Covetousness|Topic: Covetousness|Xref: 103 [Sordidness]|Xref: 727 [[PAGE_MISSING], Miser]|Xref: 190 [Covetousness]|Index: covetousness|#item-036e87c27","https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/341,1271,3094,700/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785009555,144511271,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/341,1271,600,180/250,/0/default.jpg",Covetousness,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0184,Volume 1,445,,Council,Council,C,,,<a href='/digital-beehive/num5/num_1357/'>1016 [Councils]</a>,,<a href='/digital-beehive/index1/index_0870/'>councils</a>,#item-41508590c,,Entry: Council|Topic: Council|Xref: 1016 [Councils]|Index: councils|#item-41508590c,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/331,1866,3061,359/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785033165,144511866,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/331,1866,600,180/250,/0/default.jpg",Council,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0185,Volume 1,445,,Counsel,Counsel,C,,,<a href='/digital-beehive/num5/num_1663/'>1215 [Counsel]</a>,,<a href='/digital-beehive/index1/index_0871/'>counsel</a>,#item-8f11e5fdd,,Entry: Counsel|Topic: Counsel|Xref: 1215 [Counsel]|Index: counsel|#item-8f11e5fdd,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/308,2147,3104,488/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785046327,144512147,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/308,2147,600,180/250,/0/default.jpg",Counsel,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0186,Volume 1,445,,Counterfeit money,Counterfeit money,C,,,,,<a href='/digital-beehive/index1/index_0873/'>counterfeit money</a>,#item-49edbb468,,Entry: Counterfeit money|Topic: Counterfeit money|Index: counterfeit money|#item-49edbb468,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/339,2569,3135,324/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785065812,144512569,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/339,2569,600,180/250,/0/default.jpg",Counterfeit money,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0187,Volume 1,445,,Native Country,Native Country,C,,,<a href='/digital-beehive/alpha2/alpha_0428/'>Home</a>,,<a href='/digital-beehive/index1/index_0878/'>native Country</a>,#item-565693a74,,Entry: Native Country|Topic: Native Country|Xref: Home|Index: native Country|#item-565693a74,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/338,2950,3092,533/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1563907453940,144512950,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/338,2950,600,180/250,/0/default.jpg",Native Country,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0188,Volume 1,445,,Courage,Courage,C,,,<a href='/digital-beehive/alpha3/alpha_0568/'>Magnanimity</a>|<a href='/digital-beehive/num5/num_1557/'>1143 [Courage]</a>,,<a href='/digital-beehive/index1/index_0880/'>courage</a>,#item-7a1be1068,,Entry: Courage|Topic: Courage|Xref: Magnanimity|Xref: 1143 [Courage]|Index: courage|#item-7a1be1068,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/351,3502,3104,663/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785133721,144513502,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/351,3502,600,180/250,/0/default.jpg",Courage,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0189,Volume 1,445,,Court,Court,C,,,1879 [PAGE_MISSING],,<a href='/digital-beehive/index1/index_0883/'>court</a>,#item-e42ecf64b,,Entry: Court|Topic: Court|Xref: 1879 [PAGE_MISSING]|Index: court|#item-e42ecf64b,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/339,4100,3159,609/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785152467,144514100,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/339,4100,600,180/250,/0/default.jpg",Court,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0190,Volume 1,445,,to Court or to Wooe,to Court or to Wooe,C,,,<a href='/digital-beehive/num4/num_1199/'>912 [To Wooe]</a>,,<a href='/digital-beehive/index1/index_0884/'>to court</a>,#item-0bb39d954,,Entry: to Court or to Wooe|Topic: to Court or to Wooe|Xref: 912 [To Wooe]|Index: to court|#item-0bb39d954,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/331,4666,3143,421/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785321467,144514666,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0444/331,4666,600,180/250,/0/default.jpg",to Court or to Wooe,<a href='/digital-beehive/toc/toc1_435/'>Full Page</a>,,
alpha_0191,Volume 1,446,,Coward,Coward,C,,,<a href='/digital-beehive/alpha2/alpha_0323/'>fear</a>|<a href='/digital-beehive/alpha2/alpha_0310/'>fainthearted</a>|<a href='/digital-beehive/num9/num_3001/'>2066 [Cowardly]</a>,,<a href='/digital-beehive/index1/index_0889/'>cowardize</a>,#item-1aabd9a98,,Entry: Coward|Topic: Coward|Xref: fear|Xref: fainthearted|Xref: 2066 [Cowardly]|Index: cowardize|#item-1aabd9a98,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/761,210,3077,562/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785656287,144610210,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/761,210,600,180/250,/0/default.jpg",Coward,<a href='/digital-beehive/toc/toc1_436/'>Full Page</a>,,
alpha_0192,Volume 1,446,,Crab,Crab,C,,,,,<a href='/digital-beehive/index1/index_0891/'>crab</a>,#item-2ab8122d3,,Entry: Crab|Topic: Crab|Index: crab|#item-2ab8122d3,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/820,683,3026,312/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1499785671378,144610683,,"https://stacks.stanford.edu/image/iiif/ps974xt6740/1607_0445/820,683,600,180/250,/0/default.jpg",Crab,<a href='/digital-beehive/toc/toc1_436/'>Full Page</a>,,
